id,empleado,sexo,edad,años_edc,pareja,estudiante_act,estrato,pc,internet,reside_padre,reside_madre,afro,gitano,indigena,palenquero,sin_rec_etnico
5220,1,0,37,11,1,0,1,0,0,0,0,0,0,0,0,1
3764,1,0,51,11,1,0,3,1,1,0,0,0,0,0,0,1
18989,1,0,34,15,1,0,2,1,1,0,0,0,0,0,0,1
2660,1,0,41,14,0,0,3,0,1,0,0,0,0,0,0,1
7421,1,1,28,11,1,0,2,1,1,0,0,0,0,0,0,1
12561,1,1,37,17,0,0,4,1,1,0,0,0,0,0,0,1
13009,1,1,35,11,0,0,3,1,1,1,1,0,0,0,0,1
20032,1,1,35,14,0,0,3,0,1,1,1,0,0,0,0,1
2448,1,0,58,11,0,0,2,0,1,0,0,0,0,0,0,1
4195,1,1,25,11,0,0,2,0,1,0,0,0,0,0,0,1
19363,1,0,24,11,0,0,3,1,1,0,0,0,0,0,0,1
22135,1,1,24,11,0,0,2,1,1,1,1,0,0,0,0,1
7813,1,1,35,16,0,0,3,1,1,0,1,0,0,0,0,1
4502,1,1,32,14,0,0,2,1,0,0,0,0,0,0,0,1
6508,0,0,22,11,0,0,1,0,1,0,1,0,0,0,0,1
7749,1,1,26,19,0,1,2,1,1,0,1,0,0,0,0,1
15012,1,0,41,16,1,1,4,1,1,0,0,0,0,0,0,1
2381,1,0,44,5,1,0,1,0,0,0,0,0,0,0,0,1
15959,1,1,36,4,1,0,2,0,1,0,0,0,0,0,0,1
20795,1,1,27,11,1,0,3,0,1,0,0,0,0,0,0,1
13464,1,0,29,14,1,0,2,0,1,0,0,0,0,0,0,1
17104,1,0,33,10,0,0,2,0,0,0,0,0,0,0,0,1
22070,1,0,56,11,0,0,2,1,1,0,0,0,0,0,0,1
10062,1,1,44,11,1,0,2,1,1,0,0,0,0,0,0,1
2553,1,0,77,4,0,0,2,1,1,0,0,0,0,0,0,1
10597,1,1,41,11,1,0,2,1,1,0,0,0,0,0,0,1
17843,1,0,49,11,1,0,1,0,0,0,1,0,0,0,0,1
7734,1,1,24,8,0,0,3,0,0,0,1,0,0,0,0,1
6623,1,1,53,11,1,0,3,1,1,0,0,0,0,0,0,1
8250,1,1,43,13,1,0,2,1,1,0,0,0,0,0,0,1
19020,1,0,44,16,0,0,3,1,1,0,0,0,0,0,0,1
4986,1,0,55,8,0,0,6,1,1,0,0,0,0,0,0,1
12472,1,1,31,19,1,0,3,1,1,0,0,0,0,0,0,1
14079,1,0,64,16,0,0,4,1,1,0,0,0,0,0,0,1
12428,1,1,52,13,0,0,3,1,1,1,0,0,0,0,0,1
14076,1,1,27,15,0,1,3,1,1,0,0,0,0,0,0,1
8969,1,1,39,15,1,0,2,1,1,0,0,0,0,0,0,1
10914,1,0,39,18,1,0,2,1,1,0,0,0,0,0,0,1
16115,0,1,61,2,1,0,1,1,1,0,0,0,0,0,0,1
4836,0,1,30,13,1,0,1,1,1,0,0,0,0,0,0,1
21242,1,0,38,14,0,0,4,0,0,0,0,0,0,0,0,1
17444,1,0,27,13,0,0,1,0,0,0,0,0,0,0,0,1
1248,0,0,53,11,0,0,3,1,1,0,0,0,0,0,0,1
6054,1,1,31,5,1,0,1,0,0,0,0,0,0,1,0,0
11796,1,1,36,16,0,0,3,0,1,1,1,0,0,0,0,1
21910,1,0,43,15,0,1,3,1,1,0,0,0,0,0,0,1
5056,1,1,44,11,1,0,2,1,1,0,0,0,0,0,0,1
3684,1,1,30,11,0,0,2,0,0,0,0,0,0,0,0,1
20685,1,0,30,13,0,0,1,0,0,1,1,0,0,0,0,1
8035,1,1,53,11,1,0,3,1,1,0,0,0,0,0,0,1
10755,1,1,47,11,1,0,1,1,1,0,0,0,0,0,0,1
2019,1,1,27,13,0,0,2,1,1,1,1,0,0,0,0,1
12301,1,0,36,16,0,0,3,1,1,0,1,0,0,0,0,1
10059,0,0,19,11,0,0,2,1,1,1,0,0,0,0,0,1
149,1,1,23,11,0,0,2,1,1,0,0,0,0,0,0,1
474,0,0,29,14,0,0,2,1,1,0,0,0,0,0,0,1
11951,1,0,51,16,1,0,3,1,1,0,0,0,0,0,0,1
14558,1,1,33,16,1,0,3,1,1,0,0,0,0,0,0,1
18408,1,0,26,13,0,0,2,1,1,0,1,0,0,0,0,1
8772,1,0,28,11,0,1,2,1,1,1,1,0,0,0,0,1
19472,1,1,32,15,0,0,3,1,1,0,0,0,0,0,0,1
7286,1,1,29,16,0,0,3,1,1,0,0,0,0,0,0,1
13766,1,1,48,3,1,0,2,1,1,0,0,0,0,0,0,1
17193,1,0,31,18,0,0,2,0,1,0,1,0,0,0,0,1
2408,1,1,50,5,1,0,1,1,1,0,0,0,0,0,0,1
11058,1,1,70,2,1,0,2,1,1,0,0,0,0,0,0,1
16124,1,0,28,14,0,0,2,1,1,0,1,0,0,0,0,1
18682,1,1,56,3,0,0,2,0,0,1,1,0,0,0,0,1
4011,1,1,44,19,1,1,3,1,1,0,0,0,0,0,0,1
17361,0,0,55,5,0,0,1,0,0,0,0,0,0,0,0,1
21508,1,1,60,18,0,0,3,1,1,0,0,0,0,0,0,1
9284,0,1,41,13,1,0,2,1,1,1,1,0,0,0,0,1
1675,1,0,32,16,0,0,2,1,1,0,0,0,0,0,0,1
10153,1,0,38,5,1,0,1,1,1,0,0,0,0,0,0,1
19880,0,1,21,14,0,0,2,1,1,0,1,0,0,0,0,1
19593,1,1,59,5,1,0,2,0,0,0,0,0,0,0,0,1
12386,0,1,59,11,1,0,3,0,1,0,0,0,0,0,0,1
11409,1,1,49,11,1,0,2,0,1,0,0,0,0,0,0,1
13166,1,1,34,13,1,0,3,0,0,0,0,0,0,0,0,1
19776,1,0,59,11,0,0,3,0,1,0,0,0,0,0,0,1
799,0,0,35,11,0,0,2,1,1,0,1,0,0,0,0,1
2547,1,0,22,13,0,0,6,1,1,0,0,0,0,0,0,1
10837,1,1,44,11,1,0,2,1,1,0,0,0,0,0,0,1
16755,1,1,20,11,1,0,3,0,0,0,1,0,0,0,0,1
20604,0,0,21,8,1,0,2,0,0,0,0,0,0,0,0,1
18695,0,0,19,11,0,0,2,1,1,0,1,0,0,0,0,1
4501,1,1,26,13,0,0,2,1,0,0,0,0,0,0,0,1
5058,1,0,48,11,1,0,3,1,1,0,0,0,0,0,0,1
2077,1,0,55,16,1,0,4,1,1,0,0,0,0,0,0,1
8681,1,0,45,16,0,0,3,1,1,0,0,0,0,0,0,1
11402,1,1,17,9,0,0,2,0,1,0,0,0,0,0,0,1
4669,0,1,23,16,0,0,3,1,1,0,1,0,0,0,0,1
9070,1,1,28,14,0,0,3,0,1,0,0,0,0,0,0,1
3505,1,1,31,9,1,0,3,0,1,0,0,0,0,0,0,1
17943,0,0,50,16,1,0,5,1,1,0,0,0,0,0,0,1
10064,1,0,42,7,1,0,2,0,1,0,0,0,0,0,0,1
19977,1,0,46,5,1,0,3,0,1,0,0,0,0,0,0,1
13385,1,1,30,9,1,0,2,0,1,0,0,1,0,0,0,0
9902,1,1,22,11,0,0,1,0,1,1,1,0,0,0,0,1
17969,1,1,52,14,0,0,3,0,1,0,0,0,0,0,0,1
15633,1,1,50,11,0,0,3,0,1,0,0,0,0,0,0,1
20565,1,0,24,16,1,0,3,1,1,0,0,0,0,0,0,1
3758,1,1,26,11,1,0,1,0,0,0,0,0,0,0,0,1
885,0,0,43,11,0,0,2,1,1,1,1,0,0,0,0,1
19645,1,1,61,5,0,0,2,1,1,0,0,0,0,0,0,1
8451,1,0,21,13,1,0,1,0,0,0,0,0,0,0,0,1
12988,1,1,41,5,1,0,3,0,1,0,0,0,0,0,0,1
12997,1,0,58,23,1,0,6,1,1,0,0,0,0,0,0,1
6142,1,1,47,11,0,0,1,0,1,0,0,1,0,0,0,0
18801,1,1,27,16,1,1,3,1,1,0,1,0,0,0,0,1
4789,1,1,35,11,0,0,2,0,1,0,0,0,0,0,0,1
21343,1,1,42,11,0,0,3,1,1,0,0,0,0,0,0,1
5499,1,0,47,16,1,0,4,1,1,0,0,0,0,0,0,1
18904,1,1,47,19,0,0,1,1,1,0,0,0,0,0,0,1
18060,1,0,43,13,1,0,3,1,1,0,1,0,0,0,0,1
7121,1,0,33,17,0,0,3,1,1,0,0,0,0,0,0,1
2827,1,1,53,11,0,0,3,0,0,0,0,0,0,0,0,1
9182,1,0,41,11,0,0,1,0,0,0,0,0,0,0,0,1
10379,1,0,29,9,1,0,3,0,0,0,0,0,0,0,0,1
2567,1,1,45,17,0,0,3,1,1,0,1,0,0,0,0,1
20803,1,0,31,7,1,0,2,0,1,0,1,0,0,0,0,1
522,1,0,39,8,1,0,2,1,1,0,0,0,0,0,0,1
21708,1,0,47,11,1,0,2,1,1,0,0,0,0,0,0,1
15792,1,0,52,11,0,0,2,0,1,0,0,0,0,0,0,1
18163,1,0,32,11,0,0,2,1,1,0,0,0,0,0,0,1
5474,1,1,22,15,0,1,4,1,1,0,1,0,0,0,0,1
10960,0,0,23,11,1,0,1,0,1,0,0,0,0,0,0,1
12653,1,0,40,19,0,1,4,1,1,0,0,0,0,0,0,1
16595,1,0,24,13,0,0,3,1,1,1,1,0,0,0,0,1
7978,1,0,52,9,1,0,3,1,1,0,0,0,0,0,0,1
15997,1,1,26,11,1,0,2,0,1,0,0,0,0,0,0,1
14916,1,1,20,11,0,0,2,1,1,0,1,0,0,0,0,1
11889,0,1,44,11,1,0,2,1,0,0,0,0,0,0,0,1
16709,1,1,49,16,1,0,3,1,1,0,0,0,0,0,0,1
7452,1,1,26,11,0,0,2,0,0,0,0,0,0,0,0,1
18457,1,1,51,9,1,0,2,1,1,0,0,0,0,0,0,1
14626,0,0,40,13,0,0,3,1,1,1,1,0,0,0,0,1
3581,1,0,59,18,0,0,6,1,1,0,0,0,0,0,0,1
18020,1,1,64,4,1,0,3,0,0,0,0,0,0,0,0,1
15371,1,1,32,16,0,0,2,1,1,1,1,0,0,0,0,1
20525,1,1,57,11,1,0,3,0,1,0,0,0,0,0,0,1
3315,1,0,25,11,1,0,3,1,1,0,1,0,0,0,0,1
1397,1,0,65,18,0,0,4,1,1,0,0,0,0,0,0,1
17639,1,1,60,14,1,0,3,1,1,0,0,0,0,0,0,1
13004,1,1,22,6,0,0,1,0,0,0,1,0,0,0,0,1
16954,1,1,41,18,1,0,3,1,1,0,0,0,0,0,0,1
3715,1,0,21,16,0,0,2,1,1,1,1,0,0,0,0,1
21877,1,0,40,18,0,0,3,1,1,0,0,0,0,0,0,1
11473,0,0,51,4,1,0,2,1,1,0,0,0,0,0,0,1
4835,1,0,20,13,1,0,1,1,1,0,1,0,0,0,0,1
1872,0,0,20,10,1,0,1,0,1,0,0,0,0,0,0,1
6536,1,1,20,11,0,0,2,0,1,1,1,0,0,0,0,1
8389,0,0,31,11,1,0,2,0,0,0,0,0,0,0,0,1
5458,1,1,48,16,1,0,4,1,1,0,0,0,0,0,0,1
21737,1,1,30,11,1,0,2,0,1,0,0,0,0,0,0,1
19952,1,0,25,16,0,0,3,1,1,0,0,0,0,0,0,1
1099,0,0,39,5,1,0,3,1,0,0,0,0,0,0,0,1
18103,0,1,18,11,0,1,2,0,1,0,1,0,0,0,0,1
16353,1,1,35,5,0,0,1,0,1,0,0,0,0,0,0,1
8085,1,1,66,11,1,0,2,1,1,0,0,0,0,0,0,1
5462,1,0,35,13,0,0,3,0,1,0,0,0,0,0,0,1
6910,1,1,24,16,0,0,3,1,1,0,1,0,0,0,0,1
5736,1,1,42,11,1,0,2,1,1,0,0,0,0,0,0,1
16982,1,0,32,11,1,0,1,0,1,0,1,0,0,0,0,1
9556,1,0,61,22,1,0,5,1,1,0,0,0,0,0,0,1
6470,1,0,44,16,1,0,3,1,1,0,0,0,0,0,0,1
15856,1,1,46,8,1,0,2,0,1,1,1,0,0,0,0,1
1317,1,1,46,11,0,0,3,0,1,0,1,0,0,0,0,1
14054,1,1,40,13,0,1,2,1,1,0,1,0,0,0,0,1
11858,1,1,32,18,0,0,2,1,1,1,1,0,0,0,0,1
18661,1,1,35,20,1,0,4,1,1,0,0,0,0,0,0,1
12765,1,1,49,11,1,0,2,0,1,0,0,0,0,0,0,1
5065,1,1,38,6,0,0,2,0,0,0,0,0,0,0,0,1
10957,1,1,39,7,1,0,2,0,1,0,0,0,0,0,0,1
19126,1,1,24,16,0,0,3,1,1,0,1,0,0,0,0,1
8014,1,1,17,11,0,0,2,0,1,1,0,0,0,0,0,1
16963,1,1,35,13,1,0,2,1,1,0,0,0,0,0,0,1
11198,1,1,40,16,1,0,4,1,1,0,0,0,0,0,0,1
8718,1,1,40,11,1,0,3,1,1,0,0,0,0,0,0,1
5650,0,0,18,11,0,0,3,1,1,1,1,0,0,0,0,1
6139,0,0,28,11,1,0,1,0,0,0,0,0,0,0,0,1
11582,0,0,22,16,0,0,2,1,1,1,0,0,0,0,0,1
7192,1,1,57,11,0,0,2,0,0,0,0,0,0,0,0,1
17297,0,0,32,10,0,0,2,0,0,1,1,0,0,0,0,1
6302,1,0,64,3,0,0,3,1,1,0,0,0,0,0,0,1
11160,1,1,24,12,1,0,3,0,1,0,0,0,0,0,0,1
9102,1,0,25,11,1,0,3,0,1,0,0,0,0,0,0,1
6164,0,0,29,11,1,0,1,0,0,0,0,0,0,0,0,1
3999,0,1,61,16,1,0,3,0,0,0,0,0,0,0,0,1
20764,1,0,42,13,1,0,2,1,1,1,1,0,0,0,0,1
20737,1,1,23,11,0,0,2,0,1,0,1,0,0,0,0,1
6258,1,0,65,0,1,0,1,0,0,0,0,0,0,0,0,1
3945,1,1,58,16,1,0,3,1,1,0,0,0,0,0,0,1
22158,1,1,35,11,1,0,2,0,1,0,0,0,0,0,0,1
14416,1,1,34,17,1,0,1,1,1,0,0,0,0,0,0,1
640,1,0,30,11,0,0,3,1,1,0,0,0,0,0,0,1
10824,1,0,30,17,0,0,3,0,1,0,0,0,0,0,0,1
14185,1,0,33,11,1,0,2,0,1,0,0,0,0,0,0,1
6089,1,1,30,11,1,0,3,0,0,0,0,0,0,0,0,1
13432,1,1,67,2,1,0,2,1,1,0,0,0,0,0,0,1
6982,1,1,24,9,0,0,2,0,1,0,1,0,0,0,0,1
1939,1,1,38,11,0,0,2,0,1,0,0,0,0,0,0,1
166,0,1,23,11,1,0,3,1,1,0,0,0,0,0,0,1
1630,0,0,24,11,1,1,1,1,1,0,0,0,0,0,0,1
8278,0,0,44,11,0,0,2,0,0,0,1,0,0,0,0,1
6938,1,1,33,6,1,0,3,0,1,1,0,0,0,0,0,1
11706,1,0,48,18,0,0,4,1,1,0,1,0,0,0,0,1
6884,1,0,25,11,1,0,2,0,1,0,0,0,0,0,0,1
20181,0,1,64,2,1,0,2,0,0,0,0,0,0,0,0,1
11646,1,0,54,3,1,0,1,0,0,0,0,0,0,0,0,1
14629,1,0,30,9,0,0,2,0,0,0,0,0,0,0,0,1
8918,1,0,33,13,0,0,2,1,1,1,1,0,0,0,0,1
15979,1,0,40,17,0,0,3,1,1,0,0,0,0,0,0,1
17650,1,0,25,13,0,0,2,1,1,0,0,0,0,0,0,1
10045,1,1,39,11,1,0,3,1,1,0,0,0,0,0,0,1
18148,0,0,40,11,0,0,2,1,1,0,1,0,0,0,0,1
4507,0,1,36,11,1,0,2,0,0,0,0,0,0,0,0,1
7641,1,0,47,11,0,0,2,0,0,0,0,0,0,0,0,1
2086,1,1,36,16,1,0,4,1,1,0,0,0,0,0,0,1
8134,1,0,52,11,0,0,3,1,1,0,0,0,0,0,0,1
6128,1,0,44,11,0,0,3,0,1,0,0,0,0,0,0,1
13666,1,1,48,19,1,0,3,1,1,0,0,0,0,0,0,1
11057,1,0,53,3,1,0,2,0,1,0,0,0,0,0,0,1
18681,1,1,23,13,0,0,2,1,1,0,1,0,0,0,0,1
439,1,0,48,11,0,0,2,0,1,0,0,0,0,0,0,1
17508,1,0,25,14,1,0,2,1,1,1,1,0,0,0,0,1
17218,1,1,63,11,1,0,3,0,0,0,0,0,0,0,0,1
17493,1,1,39,16,1,0,2,1,1,0,0,0,0,0,0,1
6155,1,0,19,6,1,0,1,0,1,0,0,0,0,0,0,1
10445,1,0,40,13,0,0,2,1,1,1,0,0,0,0,0,1
19786,0,1,31,16,0,0,3,1,1,0,1,0,0,0,0,1
10491,1,0,45,14,0,0,1,1,1,0,0,0,0,0,0,1
21800,1,0,40,11,0,0,3,0,0,1,1,0,0,0,0,1
19342,0,0,18,11,0,0,2,0,0,1,1,0,0,0,0,1
18298,1,1,37,11,1,0,1,0,1,0,0,0,0,0,0,1
20505,1,1,36,11,0,0,2,0,1,0,1,0,0,0,0,1
20719,0,0,38,13,1,0,2,1,1,0,0,0,0,0,0,1
21005,1,0,46,5,1,0,2,1,1,0,0,0,0,0,0,1
17329,1,0,53,13,1,0,3,1,1,0,0,0,0,0,0,1
9371,1,1,26,14,1,0,2,0,0,0,0,0,0,0,0,1
19620,1,1,55,11,1,0,2,1,1,0,0,0,0,0,0,1
17166,1,1,62,16,0,0,3,1,1,0,0,0,0,0,0,1
14983,1,0,33,11,0,0,1,0,0,1,1,0,0,0,0,1
16766,1,1,59,26,1,0,4,1,1,0,0,0,0,0,0,1
8322,1,1,24,16,0,0,3,1,1,0,1,0,0,0,0,1
1071,0,1,63,5,1,0,1,0,1,0,0,0,0,0,0,1
14805,1,0,54,0,1,0,2,0,0,0,0,0,0,0,0,1
18127,1,0,32,11,1,0,3,0,0,0,0,0,0,0,0,1
21303,1,0,58,21,1,0,4,1,1,0,0,0,0,0,0,1
262,0,0,30,18,1,1,3,0,1,0,0,0,0,0,0,1
19761,1,0,30,12,1,0,3,1,1,0,0,0,0,0,0,1
19802,0,0,34,11,1,0,3,0,0,0,0,0,0,0,0,1
1786,1,1,49,16,1,0,3,1,1,0,0,0,0,0,0,1
1155,1,1,24,11,0,0,3,0,1,0,0,0,0,0,0,1
7738,1,1,40,16,1,0,3,1,1,0,0,0,0,0,0,1
1797,1,0,26,16,0,0,3,1,1,1,1,0,0,0,0,1
6633,1,0,37,13,0,0,1,0,1,1,1,0,0,0,0,1
17127,1,1,41,16,1,0,4,1,1,0,0,0,0,0,0,1
4485,1,1,23,11,0,0,2,0,0,1,1,0,0,0,0,1
12340,1,1,54,5,1,0,3,0,1,0,0,0,0,0,0,1
9994,1,0,23,11,0,0,2,1,1,0,1,0,0,0,0,1
14905,1,1,24,11,0,0,3,1,1,0,1,0,0,0,0,1
13327,0,0,30,16,0,0,3,1,1,0,1,0,0,0,0,1
1343,1,0,43,13,1,0,3,1,1,0,0,0,0,0,0,1
3257,1,1,50,6,1,0,2,1,1,0,0,0,0,0,0,1
20580,1,1,32,20,1,0,4,1,1,0,0,0,0,0,0,1
13217,1,0,36,8,1,0,2,0,1,0,0,0,0,0,0,1
15987,0,0,25,11,1,0,3,0,1,0,0,0,0,0,0,1
21546,1,0,61,5,1,0,1,1,1,0,0,0,0,0,0,1
4570,1,0,26,17,0,0,4,1,1,0,0,0,0,0,0,1
9432,1,1,61,13,0,0,3,1,1,0,0,0,0,0,0,1
6436,1,0,19,13,0,1,2,1,1,0,0,0,0,0,0,1
17138,1,0,19,11,0,0,3,1,1,1,1,0,0,0,0,1
21715,1,1,60,11,0,0,3,0,0,0,0,0,0,0,0,1
13349,1,0,40,11,0,0,3,1,1,0,1,0,0,0,0,1
4768,0,1,32,16,1,0,3,1,1,0,0,0,0,0,0,1
6839,1,1,47,11,1,0,2,0,0,0,0,0,0,0,0,1
15639,1,1,37,16,1,0,6,0,1,0,0,0,0,0,0,1
11571,1,1,32,18,1,0,3,1,1,0,0,0,0,0,0,1
12419,0,0,20,11,0,0,2,1,1,0,1,0,0,0,0,1
2183,1,1,48,16,1,0,3,1,1,0,0,0,0,0,0,1
15268,0,1,47,13,0,0,3,1,1,1,1,0,0,0,0,1
5932,1,1,25,11,1,0,2,0,0,0,0,0,0,0,0,1
16435,1,1,48,11,1,0,2,0,1,0,0,0,0,0,0,1
19871,0,1,23,16,0,0,3,1,1,1,1,0,0,0,0,1
15089,1,1,48,11,1,0,2,0,1,0,0,0,0,0,0,1
8675,1,1,63,5,1,0,2,1,1,0,0,0,0,0,0,1
17669,1,0,66,5,0,0,3,1,1,0,0,0,0,0,0,1
846,1,0,24,16,0,0,3,1,1,1,1,0,0,0,0,1
10072,0,0,21,11,0,0,2,1,1,1,1,0,0,0,0,1
6217,1,1,22,11,0,0,1,0,0,0,0,0,0,0,0,1
6025,1,1,57,13,1,0,4,1,1,0,0,0,0,0,0,1
10175,1,0,56,13,0,0,2,0,0,0,1,0,0,0,0,1
3181,1,0,63,12,0,1,4,1,1,0,1,0,0,0,0,1
16520,1,1,64,11,0,0,3,0,1,0,0,0,0,0,0,1
20575,1,0,28,11,0,0,2,0,0,1,1,0,0,0,0,1
13212,1,1,19,12,0,1,2,0,1,0,1,0,0,0,0,1
18559,1,1,60,5,0,0,3,0,0,0,0,0,0,0,0,1
11637,1,1,54,11,1,0,3,1,1,0,0,0,0,0,0,1
17391,0,1,42,11,1,0,1,0,0,0,0,0,0,0,0,1
15575,0,1,39,13,1,0,2,0,1,0,1,0,0,0,0,1
10208,1,0,36,20,1,1,2,1,1,0,0,0,0,0,0,1
18981,1,1,58,14,1,0,3,1,1,0,0,0,0,0,0,1
11468,1,1,32,16,1,0,3,1,1,0,0,0,0,0,0,1
5965,1,0,52,16,0,0,3,1,1,0,0,0,0,0,0,1
3586,1,0,38,18,1,0,6,1,1,0,0,0,0,0,0,1
1831,1,0,30,11,0,0,3,1,1,0,1,0,0,0,0,1
7834,1,0,55,16,0,0,3,1,1,0,0,0,0,0,0,1
13521,1,0,41,11,1,0,1,0,1,0,0,0,0,0,0,1
5256,1,1,36,5,0,0,2,0,0,0,0,0,0,0,0,1
20402,1,1,24,18,0,0,3,1,1,0,1,0,0,0,0,1
17692,0,1,23,11,0,0,2,0,1,0,1,0,0,0,0,1
1467,1,1,37,11,0,0,3,0,1,0,0,0,0,0,0,1
7383,0,0,22,11,0,0,2,0,0,0,0,0,0,1,0,0
1288,1,1,32,11,0,0,2,1,1,1,0,0,0,0,0,1
14887,1,0,55,11,1,0,3,1,1,0,0,0,0,0,0,1
3287,1,1,23,14,0,0,2,0,0,1,1,0,0,0,0,1
15011,1,1,42,22,1,0,4,1,1,0,0,0,0,0,0,1
10142,1,0,18,11,0,0,3,1,1,1,1,0,0,0,0,1
16300,0,1,43,16,0,0,4,1,1,1,1,0,0,0,0,1
20968,1,1,55,11,1,0,2,1,1,0,0,0,0,0,0,1
7775,1,1,56,9,1,0,3,1,1,0,0,1,0,0,0,0
17925,0,0,36,11,1,0,2,0,1,0,0,0,0,0,0,1
19711,0,1,42,18,1,0,4,1,1,0,0,0,0,0,0,1
8573,1,0,51,15,0,0,3,1,1,0,1,0,0,0,0,1
2988,1,1,48,18,1,0,2,1,1,0,0,0,0,0,0,1
3304,1,0,27,17,0,0,2,0,1,0,1,0,0,0,0,1
15026,1,0,30,14,1,0,3,1,1,0,0,0,0,0,0,1
4875,0,0,38,14,0,0,3,1,1,1,1,0,0,0,0,1
16653,0,0,36,11,1,0,2,0,0,0,0,0,0,0,0,1
13817,1,0,19,11,0,0,1,1,1,0,1,0,0,0,0,1
7263,0,0,43,13,1,0,3,1,1,0,0,0,0,0,0,1
201,0,0,28,12,0,1,2,1,1,0,1,0,0,0,0,1
17866,0,0,29,11,1,0,2,1,1,0,0,0,0,0,0,1
13337,1,1,30,13,0,0,2,0,1,0,0,0,0,0,0,1
9150,0,1,27,16,0,0,3,0,1,1,1,0,0,0,0,1
16827,1,0,24,16,0,0,5,1,1,1,1,0,0,0,0,1
19684,1,1,60,11,1,0,2,1,1,0,0,0,0,0,0,1
13057,1,1,34,5,1,0,1,1,1,0,0,0,0,0,0,1
3902,1,0,39,17,0,0,2,0,1,0,0,0,0,0,0,1
15621,1,1,26,16,0,0,3,1,1,1,1,0,0,0,0,1
12946,0,1,65,11,1,0,3,1,1,0,0,0,0,1,0,0
4753,1,1,66,16,1,0,4,1,1,0,0,0,0,0,0,1
11449,1,0,22,11,1,0,2,0,0,0,0,0,0,0,0,1
9342,1,1,49,11,1,0,1,0,1,0,0,0,0,1,0,0
20943,1,1,50,11,1,0,2,1,1,0,0,0,0,0,0,1
14345,1,1,22,11,0,1,2,1,1,1,1,0,0,0,0,1
13855,1,0,41,18,0,0,3,1,1,0,0,0,0,0,0,1
18882,1,1,23,11,0,0,2,0,0,1,1,0,0,0,0,1
13734,1,1,62,13,0,0,3,1,0,0,0,0,0,0,0,1
7271,1,0,44,0,1,0,2,1,1,0,0,0,0,0,0,1
2681,1,0,66,5,0,0,2,0,1,0,0,0,0,0,0,1
8777,0,1,52,11,0,0,2,1,1,1,1,0,0,0,0,1
11942,1,0,52,11,1,0,2,1,1,0,0,0,0,0,0,1
21613,1,0,48,5,0,0,1,1,1,0,0,0,0,0,0,1
16249,1,0,49,8,1,0,3,1,1,0,0,0,0,0,0,1
4404,1,1,53,7,1,0,3,1,1,0,0,0,0,0,0,1
6828,1,1,46,11,1,0,2,0,0,0,0,0,0,0,0,1
20434,1,1,30,16,1,0,3,0,0,0,0,0,0,0,0,1
7401,1,1,29,17,0,0,3,0,1,0,0,0,0,0,0,1
8912,1,0,56,13,0,0,2,1,1,0,0,0,0,0,0,1
1279,1,0,29,16,0,0,2,1,1,1,1,0,0,0,0,1
2477,1,1,36,11,0,0,2,0,0,0,1,0,0,0,0,1
21978,1,1,62,16,1,0,3,1,1,0,0,0,0,0,0,1
10165,1,0,47,19,1,0,6,1,1,0,0,0,0,0,0,1
3571,1,1,55,13,1,0,3,0,0,0,0,0,0,0,0,1
14173,1,1,34,11,0,0,2,0,0,0,0,0,0,0,0,1
6932,1,0,28,14,1,0,3,1,1,0,0,0,0,0,0,1
7605,1,0,57,7,1,0,2,0,1,0,0,0,0,0,0,1
1364,0,1,33,0,1,0,3,0,1,0,0,0,0,0,0,1
16478,1,1,45,7,0,0,3,0,0,0,0,0,0,0,0,1
20845,1,1,34,11,1,0,2,1,0,0,0,0,0,0,0,1
140,1,1,35,11,1,0,3,1,1,0,0,0,0,0,0,1
16730,1,0,23,13,0,1,3,0,0,1,1,0,0,0,0,1
3313,1,0,24,16,0,0,4,1,1,1,1,0,0,0,0,1
12679,1,1,33,17,1,0,4,1,1,0,0,0,0,0,0,1
3926,1,0,24,11,1,0,3,1,0,0,0,0,0,0,0,1
15955,1,1,34,11,1,0,2,0,1,0,0,0,0,0,0,1
22055,1,0,35,16,1,0,3,1,1,0,0,0,0,0,0,1
11855,1,0,44,6,0,0,2,0,1,0,0,0,0,0,0,1
1407,0,0,28,11,0,0,2,1,1,0,1,0,0,0,0,1
4406,0,0,39,11,1,0,2,0,0,0,0,0,0,0,0,1
3211,1,1,33,19,1,0,3,1,1,0,0,0,0,0,0,1
13232,0,0,34,11,1,0,2,0,0,0,0,0,0,0,0,1
8885,1,1,43,13,1,0,3,1,1,0,0,0,0,0,0,1
12538,0,0,43,19,1,0,4,1,1,0,0,0,0,0,0,1
1464,0,0,25,17,0,0,2,1,1,1,1,0,0,0,0,1
12606,1,1,28,11,1,0,2,0,0,0,0,0,0,0,0,1
18351,1,1,21,14,0,1,2,1,1,1,1,0,0,0,0,1
19110,0,0,21,16,0,1,3,1,1,0,1,0,0,0,0,1
20906,1,0,56,18,0,0,3,1,1,0,0,0,0,0,0,1
2066,1,1,67,24,1,0,4,1,1,0,0,0,0,0,0,1
43,0,1,35,11,1,0,3,1,1,0,0,0,0,0,0,1
17966,1,1,21,11,0,0,3,1,0,0,1,0,0,0,0,1
20912,1,0,24,16,0,0,3,1,1,1,1,0,0,0,0,1
15778,1,1,49,5,1,0,1,0,1,0,0,0,0,0,0,1
18170,1,1,35,14,0,0,2,0,1,0,1,0,0,0,0,1
3367,1,0,37,17,0,0,4,1,1,0,0,0,0,0,0,1
