empleado,id,sexo,edad,años_edc,pareja,estudiante_act,estrato,pc,internet,reside_padre,reside_madre,afro,gitano,indigena,palenquero,sin_rec_etnico
1,17685,0,43,11,0,0,2,1,1,1,1,0,0,0,0,1
1,1284,1,38,18,0,0,5,1,1,0,0,0,0,0,0,1
1,16315,0,59,14,1,0,3,1,1,0,0,0,0,0,0,1
0,25125,0,20,16,0,0,3,1,1,1,1,0,0,0,0,1
1,970,0,53,11,0,0,3,0,0,0,0,0,0,0,0,1
1,8250,1,43,13,1,0,2,1,1,0,0,0,0,0,0,1
1,20662,0,30,11,1,1,3,1,1,0,1,0,0,0,0,1
1,9198,1,18,11,0,0,3,0,0,0,0,0,0,0,0,1
0,27650,0,54,11,0,0,3,0,0,0,0,0,0,0,0,1
1,20823,0,41,14,1,0,2,1,1,0,0,0,0,0,0,1
1,8398,0,36,16,1,1,3,1,1,0,0,0,0,0,0,1
0,34197,0,47,12,0,0,1,1,1,0,0,0,0,0,0,1
1,17006,1,36,11,1,0,1,0,1,0,0,0,0,0,0,1
1,16423,1,54,21,0,0,3,1,1,1,1,0,0,0,0,1
0,26558,0,19,11,0,0,3,0,1,0,1,0,0,0,0,1
0,27500,0,24,11,1,0,1,0,0,0,0,0,0,0,0,1
1,2246,1,27,16,0,0,3,1,1,0,1,0,0,0,0,1
0,15953,0,60,11,0,0,2,0,1,0,0,0,0,0,0,1
0,28193,1,20,10,0,0,3,0,0,0,1,0,0,0,0,1
1,16383,0,23,15,0,0,3,1,1,1,1,0,0,0,0,1
1,9531,1,30,11,1,0,1,0,1,0,0,0,0,0,0,1
1,6922,1,65,11,0,0,3,0,0,0,0,0,0,0,0,1
0,27950,0,51,11,0,0,3,0,1,0,0,0,0,0,0,1
1,15506,1,45,11,1,0,2,0,1,0,0,0,0,0,0,1
0,28728,0,46,11,0,0,4,1,1,0,0,0,0,0,0,1
0,29422,1,35,5,0,0,2,0,0,0,0,0,0,0,0,1
1,14520,1,41,11,1,0,1,0,0,0,0,0,0,0,0,1
1,19294,1,24,6,1,0,3,0,1,0,0,0,0,0,0,1
0,31501,0,26,16,1,0,3,0,1,0,0,0,0,0,0,1
1,21861,0,41,23,0,0,6,1,1,1,1,0,0,0,0,1
0,34403,0,37,11,0,0,2,0,1,0,0,0,0,0,0,1
1,17931,0,67,19,0,0,5,1,1,0,0,0,0,0,0,1
0,31395,1,62,5,1,0,1,0,1,0,0,0,0,0,0,0
1,17287,1,31,21,0,0,3,0,1,0,1,0,0,0,0,1
0,3166,0,27,11,1,0,3,1,1,0,0,0,0,0,0,1
1,11906,1,22,11,0,1,3,1,1,0,1,0,0,0,0,1
1,15234,1,57,17,1,0,3,1,1,0,0,0,0,0,0,1
1,15812,1,53,14,1,0,2,1,1,0,0,0,0,0,0,1
0,30228,0,35,11,0,0,3,0,1,0,0,0,0,0,0,1
1,15477,1,63,2,1,0,2,0,1,0,0,0,0,0,0,1
0,5898,1,55,11,1,0,2,0,0,0,0,1,0,0,0,0
1,12606,1,28,11,1,0,2,0,0,0,0,0,0,0,0,1
0,30562,1,23,11,0,0,3,1,1,0,0,0,0,0,0,1
1,18686,0,22,13,0,0,3,1,1,0,0,0,0,0,0,1
1,21648,1,42,11,1,0,3,0,1,0,0,0,0,0,0,1
0,33867,1,52,5,1,0,2,1,1,0,0,0,0,0,0,1
0,12420,0,20,11,0,0,2,1,1,0,1,0,0,0,0,1
0,25018,0,43,11,0,0,2,1,1,0,1,0,0,0,0,1
1,12042,0,23,14,1,0,3,0,1,0,0,0,0,0,0,1
1,5126,0,24,16,0,0,2,1,0,1,1,0,0,0,0,1
0,28177,1,70,4,0,0,1,0,0,0,0,0,0,0,0,1
0,30849,0,25,13,0,0,3,1,1,1,1,0,0,0,0,1
1,21440,1,25,11,1,0,1,0,1,0,0,0,0,0,0,1
0,21254,0,22,14,0,1,4,1,1,1,0,0,0,0,0,1
0,26730,1,30,11,1,0,1,0,1,0,0,0,0,0,0,1
1,6770,1,54,8,1,0,2,1,0,0,0,0,0,0,0,1
1,3659,1,51,16,0,0,3,1,1,0,1,0,0,0,0,1
0,32530,0,48,11,0,0,2,0,0,0,0,0,0,0,0,1
0,26370,0,36,5,1,0,2,0,0,0,0,0,0,0,0,1
0,23856,0,38,7,1,0,2,0,1,0,0,0,0,0,0,1
1,6403,1,63,13,1,0,3,1,1,0,0,0,0,0,0,1
1,11410,0,48,9,1,0,2,0,1,0,0,0,0,0,0,1
0,33710,0,28,11,1,0,2,0,0,0,0,0,0,0,0,1
0,8052,1,25,11,0,0,1,0,0,0,0,0,0,0,0,1
0,31403,1,24,11,0,0,3,1,1,1,0,0,0,0,0,1
1,464,0,63,14,0,0,5,1,1,0,0,0,0,0,0,1
1,19649,1,59,11,1,0,1,1,1,0,0,0,0,0,0,1
0,5815,1,39,11,0,0,2,1,1,1,1,0,0,0,0,1
1,3751,0,47,11,0,0,2,0,1,0,0,0,0,0,0,1
1,12266,0,34,11,0,0,2,1,1,0,0,0,0,0,0,1
0,23780,1,36,11,0,0,3,1,1,0,0,0,0,0,0,1
1,19232,0,20,11,1,0,2,0,0,0,0,0,0,0,0,1
1,3868,1,51,5,0,0,2,0,0,0,0,0,0,0,0,1
1,17688,1,43,14,1,1,2,1,1,0,0,0,0,0,0,1
1,7261,0,46,4,0,0,3,1,1,0,0,0,0,0,0,1
1,16331,0,39,11,1,0,1,0,0,0,0,0,0,0,0,1
1,15625,0,32,17,0,0,6,1,1,0,0,0,0,0,0,1
1,3687,1,36,4,0,0,2,0,0,0,0,0,0,0,0,1
0,25728,1,22,9,0,0,2,1,1,0,1,0,0,0,0,1
1,6256,1,21,9,1,0,2,0,1,0,0,0,0,0,0,1
1,20660,1,24,8,0,0,1,0,1,0,0,0,0,0,0,1
1,18712,0,38,16,1,0,3,1,1,0,0,0,0,0,0,1
1,19202,1,47,11,1,0,2,1,1,0,0,0,0,0,0,1
0,22565,1,53,8,1,0,2,0,0,0,0,0,0,0,0,1
0,24078,0,23,18,0,0,4,1,1,0,0,0,0,0,0,1
0,413,0,22,15,0,1,2,1,1,0,0,0,0,0,0,1
0,26639,1,25,14,0,0,1,0,1,1,1,0,0,0,0,1
0,31914,0,23,16,0,0,2,1,1,1,1,0,0,0,0,1
1,14100,1,36,16,0,0,3,1,1,0,0,0,0,0,0,1
0,23351,1,22,11,0,0,3,1,1,0,0,0,0,0,0,1
0,29313,0,21,11,0,0,1,1,1,0,0,0,0,0,0,1
0,33173,0,37,13,1,0,2,1,1,0,0,0,0,0,0,1
0,24452,0,47,11,1,0,2,0,1,0,0,0,0,0,0,1
0,29787,1,26,11,1,0,2,0,1,0,0,0,0,0,0,1
1,17222,0,59,14,0,0,4,1,1,0,0,0,0,0,0,1
1,9733,1,33,11,0,0,2,0,1,0,1,0,0,0,0,1
0,22835,0,31,11,1,0,2,0,0,0,0,0,0,0,0,1
0,30472,1,38,11,1,0,2,0,1,1,1,0,0,0,0,1
1,1378,1,42,11,1,0,2,0,0,0,0,0,0,0,0,1
1,17830,1,32,5,1,0,2,1,1,0,0,0,0,0,0,1
1,14157,0,27,16,1,0,2,1,1,0,0,0,0,0,0,1
0,32644,0,52,6,1,0,1,0,0,0,0,0,0,0,0,1
0,31578,0,26,13,1,1,1,0,1,0,0,0,0,0,0,1
0,28305,0,21,11,0,0,1,1,1,0,0,0,0,0,0,1
1,2781,0,25,14,1,0,3,0,1,0,0,0,0,0,0,1
0,32132,0,19,8,1,1,1,0,1,0,1,0,0,0,0,1
1,17602,0,53,18,0,0,3,1,1,1,1,0,0,0,0,1
1,18804,0,21,11,0,0,3,1,1,0,1,0,0,0,0,1
0,19111,1,37,11,0,0,3,0,0,0,0,0,0,0,0,1
0,22270,0,21,11,0,0,2,1,1,0,1,0,0,0,0,1
0,11773,0,32,11,1,0,2,0,0,0,0,0,0,0,0,1
1,15771,0,29,13,1,0,1,1,1,0,0,0,0,0,0,1
0,30307,0,26,11,0,0,1,1,1,1,1,0,0,0,0,1
1,11714,1,35,17,0,0,4,1,1,0,0,0,0,0,0,1
1,4286,0,43,11,1,0,3,1,1,0,0,0,0,0,0,1
0,24632,1,25,11,0,0,1,1,0,0,1,0,0,0,0,1
0,10699,1,56,7,1,0,3,0,1,0,0,0,0,0,0,1
1,18792,0,45,5,1,0,3,0,1,0,0,0,0,0,0,1
1,19705,1,38,11,1,0,2,1,1,0,0,0,0,0,0,1
1,3768,1,39,14,1,0,3,0,1,0,0,0,1,0,0,0
1,20012,1,26,16,1,0,3,1,1,0,0,0,0,0,0,1
1,8589,1,55,14,1,0,2,1,1,0,0,0,0,0,0,1
1,20706,1,33,11,1,0,3,1,1,0,0,0,0,0,0,1
1,9876,0,34,11,1,0,3,1,1,0,0,0,0,0,0,1
0,28030,1,20,11,0,0,3,0,0,0,1,0,0,0,0,1
1,18720,0,22,13,0,1,3,1,1,1,1,0,0,0,0,1
0,3916,0,24,11,0,0,3,0,1,1,1,0,0,0,0,1
0,31961,1,24,16,0,0,2,0,1,1,1,0,0,0,0,1
0,28155,0,27,11,1,0,2,0,0,0,0,0,0,0,0,1
1,15342,1,25,16,0,0,2,0,1,0,0,0,0,0,0,1
0,33076,0,26,15,0,1,4,1,1,0,1,0,0,0,0,1
1,13298,0,52,11,1,0,2,1,1,0,0,0,0,0,0,1
1,533,1,28,9,1,0,2,0,1,0,0,0,0,0,0,1
0,34645,0,50,2,0,0,1,0,1,0,0,0,0,0,0,1
0,29732,1,20,11,0,0,2,1,1,0,0,0,0,0,0,1
0,33590,1,28,11,0,0,2,0,0,0,0,0,0,0,0,1
1,667,0,43,8,0,0,2,0,1,0,1,0,0,0,0,1
1,19962,0,37,16,1,0,3,1,1,0,0,0,0,0,0,1
1,15926,1,52,9,0,0,2,1,1,1,1,0,0,0,0,1
1,3328,0,42,16,1,0,4,1,1,0,0,0,0,0,0,1
0,35277,0,50,14,0,0,2,1,0,0,0,0,0,0,0,1
1,3427,1,30,8,1,0,1,0,1,0,0,0,0,0,0,1
1,5878,1,35,11,1,0,3,0,0,0,0,0,0,0,0,1
1,1870,0,22,13,1,0,3,1,1,0,0,0,0,0,0,1
0,25113,0,22,13,0,0,2,0,0,0,0,0,0,0,0,1
1,3093,0,52,17,1,0,6,1,1,0,0,0,0,0,0,1
1,1496,0,31,16,1,0,2,1,1,0,0,0,0,0,0,1
0,30202,1,25,10,0,0,1,0,1,1,1,0,0,0,0,1
0,26313,0,21,13,0,0,2,1,1,1,1,0,0,0,0,1
1,460,0,54,16,0,0,3,1,1,0,0,0,0,0,0,1
0,9074,0,29,11,0,0,3,1,1,0,0,0,0,0,0,1
0,23027,0,46,11,0,0,2,1,1,0,0,0,0,0,0,1
1,17216,0,66,16,0,0,3,1,1,1,0,0,0,0,0,1
0,11117,1,20,11,0,0,2,1,1,1,1,0,0,0,0,1
0,6303,1,38,13,0,1,3,1,1,0,1,0,0,0,0,1
0,12342,1,29,13,0,0,3,0,1,1,1,0,0,0,0,1
1,20275,1,51,5,1,0,2,0,1,0,0,0,0,0,0,1
1,20056,1,25,14,0,0,2,1,1,0,1,0,0,0,0,1
1,2250,1,19,11,0,0,2,0,1,0,1,0,0,0,0,1
1,21982,1,61,11,1,0,3,1,1,0,0,0,0,0,0,1
0,32683,0,40,16,1,0,3,1,1,0,1,0,0,0,0,1
1,5519,1,24,11,0,0,2,0,0,0,1,0,0,0,0,1
0,24788,0,36,11,0,0,3,1,1,0,0,0,0,0,0,1
0,22343,0,23,16,0,0,3,1,1,1,1,0,0,0,0,1
1,16466,1,36,5,1,0,3,0,0,0,0,0,0,0,0,1
1,14059,1,44,7,1,0,3,0,1,0,0,0,0,0,0,1
0,28172,1,38,11,1,0,2,1,1,1,1,0,0,0,0,1
1,13276,1,46,5,1,0,2,1,1,0,0,0,0,0,0,1
1,9196,1,34,16,1,0,1,1,1,0,0,0,0,0,0,1
0,34079,0,36,11,1,0,2,0,1,0,1,0,0,0,0,1
1,6321,0,42,5,0,0,3,0,0,0,0,0,0,0,0,1
0,36318,1,67,7,0,0,2,0,0,0,0,0,0,0,0,1
1,9505,1,33,5,1,0,3,0,0,0,0,0,0,0,0,1
0,27046,0,21,11,0,0,3,0,0,0,1,0,0,0,0,1
0,31366,1,67,6,0,0,2,0,0,0,0,0,0,0,0,1
1,8084,1,42,17,1,0,3,1,1,0,0,0,0,0,0,1
0,30295,0,36,11,1,0,3,1,1,0,0,0,0,0,0,1
0,22453,0,43,16,1,0,3,1,1,0,0,0,0,0,0,1
1,4916,0,54,11,0,0,4,1,1,0,0,0,0,0,0,1
1,7248,0,51,5,0,0,2,1,1,0,0,0,0,0,0,1
0,23075,1,59,5,1,0,2,0,1,0,0,0,0,0,0,1
1,16569,0,23,16,0,1,2,1,1,0,1,0,0,0,0,1
0,24390,1,27,16,0,1,3,1,1,0,1,0,0,0,0,1
1,4432,1,53,8,1,0,3,0,0,0,0,0,0,0,0,1
0,33146,1,19,11,0,0,2,1,1,1,1,0,0,0,0,1
0,4632,1,42,10,0,0,3,0,0,0,1,0,0,0,0,1
0,24140,0,57,11,0,0,3,0,1,0,0,0,0,0,0,1
1,1423,0,61,11,1,0,2,0,1,0,0,0,0,0,0,1
1,14370,1,21,11,0,0,3,0,1,0,0,0,0,0,0,1
0,32185,1,22,13,0,0,2,0,1,0,0,0,0,0,0,1
0,26814,0,32,16,1,0,2,0,1,0,0,0,0,0,0,1
1,20231,1,46,6,1,0,1,0,0,0,0,0,0,0,0,1
1,22037,1,33,16,0,0,3,0,0,0,0,0,0,0,0,1
1,3101,1,62,2,0,0,2,1,1,0,1,0,0,0,0,1
0,30356,1,32,16,0,0,3,1,1,0,0,0,0,0,0,1
1,8316,1,30,11,1,0,2,0,0,0,0,0,0,0,0,1
1,3501,1,34,11,1,0,1,1,1,0,0,0,0,0,0,1
1,3377,0,46,11,1,0,3,0,1,0,0,0,0,0,0,1
0,35253,1,45,5,0,0,3,0,0,0,0,0,0,0,0,1
1,3338,1,55,8,1,0,3,0,0,0,0,0,0,0,0,1
0,18182,1,39,16,1,0,2,1,1,0,0,0,0,0,0,1
0,22470,0,27,11,1,0,2,0,1,0,0,0,0,0,0,1
0,142,1,49,11,1,0,1,1,1,0,0,0,0,0,0,1
1,18464,0,23,15,0,1,2,1,1,1,0,0,0,0,0,1
1,12173,1,39,23,1,0,6,1,1,0,0,0,0,0,0,1
1,3554,0,55,8,0,0,6,1,1,0,0,0,0,0,0,1
1,19632,1,34,17,0,0,2,1,1,0,0,0,0,0,0,1
0,27037,0,34,20,1,0,2,1,1,0,0,0,0,0,0,1
0,24094,0,32,16,0,0,2,1,1,1,1,0,0,0,0,1
1,3841,1,26,11,1,0,2,0,0,0,0,0,0,0,0,1
0,31605,0,34,5,1,0,3,0,0,0,0,0,0,0,0,1
1,16739,0,52,11,1,0,3,0,0,0,0,0,0,0,0,1
0,22808,0,24,13,0,0,2,0,1,1,1,0,0,0,0,1
0,27240,1,26,7,1,0,2,0,0,0,0,0,0,0,0,1
1,678,0,59,6,1,0,2,1,1,0,0,0,0,0,0,1
0,5797,1,31,18,0,0,2,1,1,0,0,0,0,0,0,1
0,23859,0,18,11,0,0,1,1,1,0,1,0,0,0,0,1
1,1940,1,24,11,0,0,2,0,1,0,0,0,0,0,0,1
0,29565,0,52,6,0,0,2,0,0,0,0,0,0,0,0,1
0,31500,1,21,14,0,0,3,1,1,1,0,0,0,0,0,1
0,677,1,56,9,1,0,2,1,1,0,0,0,0,0,0,1
0,30561,0,22,11,0,0,2,0,0,0,1,0,0,0,0,1
0,1502,1,23,11,0,0,3,0,1,0,1,0,0,0,0,1
1,8331,1,24,13,0,1,3,1,1,0,1,0,0,0,0,1
1,12925,0,25,13,1,0,2,1,1,1,1,0,0,0,0,1
1,5696,1,70,6,0,0,3,1,1,0,0,0,0,0,0,1
1,20552,0,40,16,0,0,3,1,1,0,0,0,0,0,0,1
1,19773,0,34,9,1,0,3,0,1,0,0,0,0,0,0,1
0,27314,0,25,8,0,0,2,0,0,0,1,0,0,0,0,1
1,18763,1,58,11,0,0,1,0,0,0,1,0,0,0,0,1
0,33121,0,26,11,0,0,3,0,1,0,0,0,0,0,0,1
0,33273,0,35,11,0,0,3,0,1,0,0,0,0,0,0,1
1,2889,1,43,13,1,0,2,1,1,0,0,0,0,0,0,1
0,24468,0,24,9,0,0,1,0,1,0,0,0,0,0,0,1
0,33103,0,24,11,1,0,2,0,0,0,0,0,0,0,0,1
0,35548,1,37,11,1,0,1,0,0,0,0,0,0,0,0,1
1,13494,0,25,13,1,0,1,1,1,0,0,0,0,0,0,1
1,20414,0,23,13,0,0,2,1,1,0,1,0,0,0,0,1
0,25759,1,47,14,1,0,3,1,1,0,0,0,0,0,0,1
1,1120,1,42,7,0,0,2,1,1,0,0,0,0,0,0,1
0,23181,0,47,11,1,0,2,0,1,0,0,0,0,0,0,1
1,8849,1,66,7,1,0,2,0,0,0,0,0,0,0,0,1
1,3964,0,37,11,1,0,3,1,1,0,0,0,0,0,0,1
1,21815,1,42,16,1,0,4,1,1,0,0,0,0,0,0,1
0,1894,0,30,11,1,0,1,0,1,0,0,0,0,0,0,1
1,13984,0,43,18,1,0,6,1,1,0,0,0,0,0,0,1
1,1330,0,29,11,0,0,1,1,0,0,1,0,0,0,0,1
0,28518,0,29,11,1,0,2,1,1,0,0,0,0,0,0,1
1,17706,0,42,18,0,0,5,1,1,0,0,0,0,0,0,1
0,33089,0,60,15,1,0,3,1,0,0,0,0,0,0,0,1
1,7234,1,21,14,0,1,2,1,1,0,1,0,0,0,0,1
0,28888,1,23,13,0,0,3,1,1,1,1,0,0,0,0,1
0,19186,0,30,11,0,0,3,1,1,0,0,0,0,0,0,1
1,7408,1,41,11,0,0,3,0,1,0,0,0,0,0,0,1
0,6559,0,41,14,0,0,3,1,1,0,0,0,0,0,0,1
0,25740,0,39,11,1,0,2,0,0,0,0,0,0,0,0,1
0,32943,0,47,0,1,0,1,0,0,0,0,0,0,0,0,1
0,21307,1,24,7,0,0,1,1,1,0,1,0,0,0,0,1
0,24573,1,58,9,1,0,2,0,1,0,0,0,0,0,0,1
1,21472,1,37,13,0,1,2,1,1,0,0,0,0,0,0,1
1,1838,1,27,16,0,1,2,1,1,0,1,0,0,0,0,1
1,20686,1,29,15,0,0,3,1,1,0,0,0,0,0,0,1
0,35959,1,35,5,0,0,2,0,1,0,0,0,0,0,0,1
0,16713,1,18,11,0,1,2,0,1,0,1,0,0,0,0,1
0,31730,0,43,16,0,0,2,1,1,0,1,0,0,0,0,1
1,12828,1,60,5,1,0,2,1,1,0,0,1,0,0,0,0
1,21764,1,34,16,0,0,3,1,1,1,0,0,0,0,0,1
0,8665,1,54,14,1,0,3,1,1,0,0,0,0,0,0,1
1,10294,0,26,13,0,0,3,1,1,1,1,0,0,0,0,1
0,33436,1,19,11,0,0,2,1,1,1,1,0,0,0,0,1
0,31628,0,55,13,0,0,3,0,0,0,0,0,0,0,0,1
1,8731,0,18,11,0,0,2,1,1,0,0,0,0,0,0,1
1,7546,0,22,13,0,0,1,0,0,0,1,0,0,0,0,1
1,17910,1,27,13,0,0,3,1,1,0,1,0,0,0,0,1
1,3181,0,63,12,0,1,4,1,1,0,1,0,0,0,0,1
1,1802,0,35,21,1,0,5,0,1,0,0,0,0,0,0,1
1,3048,1,57,8,1,0,2,0,1,0,0,0,0,0,0,1
0,31946,0,39,11,1,0,3,0,0,0,1,0,0,0,0,1
1,16953,1,36,17,0,0,3,1,1,0,1,0,0,0,0,1
1,5872,1,58,17,0,0,6,0,1,0,0,0,0,0,0,1
0,30339,1,57,10,0,0,3,0,0,0,0,0,0,0,0,1
1,7958,1,62,5,1,0,2,1,1,0,0,0,0,0,0,1
1,22088,1,23,11,0,0,3,0,0,0,0,0,0,0,0,1
1,4857,0,35,8,0,0,1,1,1,0,0,0,0,0,0,1
1,14340,0,28,11,0,0,2,0,0,0,0,0,0,0,0,1
0,24046,0,51,11,0,0,3,0,1,0,0,0,0,0,0,1
1,11847,0,48,11,1,0,2,1,1,0,0,0,0,0,0,1
0,34195,0,22,14,0,1,4,1,1,1,0,0,0,0,0,1
1,9500,1,41,20,0,0,3,1,1,0,1,0,0,0,0,1
0,7988,1,31,11,1,0,2,0,1,0,0,0,0,0,0,1
0,8026,1,52,13,1,0,1,0,1,0,0,0,0,0,0,1
1,21168,1,65,16,1,0,3,1,1,0,0,0,0,0,0,1
1,624,0,26,17,0,0,3,1,1,0,1,0,0,0,0,1
1,12590,1,30,11,1,0,2,0,0,0,0,0,0,0,0,1
0,29471,0,32,11,1,0,2,0,1,0,0,0,0,0,0,1
1,4653,1,53,16,1,1,4,1,1,0,0,0,0,0,0,1
1,5503,1,29,14,0,0,4,1,1,0,0,0,0,0,0,1
0,31802,0,29,11,1,0,3,1,1,0,0,0,0,0,0,1
0,30385,0,19,11,0,0,3,0,1,1,0,0,0,0,0,1
1,12596,1,25,16,0,0,2,1,1,1,1,0,0,0,0,1
0,34725,0,27,11,0,0,2,0,0,0,0,0,0,0,0,1
1,20557,0,43,11,0,0,3,0,0,0,0,0,0,0,0,1
0,24015,0,22,13,0,0,2,0,0,0,0,0,0,0,0,1
0,35675,0,29,11,1,0,3,0,0,0,0,0,0,0,0,1
1,5341,0,26,13,0,0,3,1,1,0,1,0,0,0,0,1
1,17409,0,49,16,1,1,3,1,1,0,0,0,0,0,0,1
0,35153,1,21,11,0,0,3,1,1,0,1,0,0,0,0,1
0,23586,0,46,5,0,0,2,1,1,0,0,0,0,0,0,1
0,2743,0,24,13,1,0,2,1,0,0,0,0,0,0,0,1
0,20594,1,38,13,1,0,3,1,1,0,0,0,0,0,0,1
1,7930,1,58,9,1,0,1,0,0,0,0,0,0,0,0,1
0,35157,0,31,11,1,0,2,0,0,0,0,0,0,0,0,1
1,16511,0,42,11,1,0,2,0,1,0,0,0,0,0,0,1
0,29913,0,23,11,0,0,2,1,1,0,1,0,0,0,0,1
0,31922,0,43,11,1,0,2,0,1,0,0,0,0,0,0,1
0,28045,1,22,11,0,0,2,1,1,1,1,0,0,0,0,1
0,34738,1,65,11,1,0,3,1,1,0,0,0,0,0,0,0
1,1843,1,32,11,0,0,2,0,0,0,0,0,0,0,0,1
0,13616,1,20,11,0,0,2,0,1,0,1,0,0,0,0,1
0,30611,0,57,11,0,0,2,0,1,0,0,0,0,0,0,1
1,9611,0,53,3,1,0,2,0,1,0,0,0,0,0,0,1
1,2772,1,40,13,0,0,3,1,1,1,1,0,0,0,0,1
1,11252,0,28,15,0,0,3,0,1,0,0,0,0,0,0,1
1,1307,1,58,2,1,0,2,0,1,0,0,0,0,0,0,1
1,14448,1,33,11,1,0,3,0,0,0,0,0,0,0,0,1
1,17396,0,38,11,1,0,1,1,1,0,0,0,0,0,0,1
1,18361,0,41,13,0,0,2,1,1,1,1,0,0,0,0,1
0,30811,0,24,9,1,0,1,0,1,0,0,0,0,0,0,1
1,64,0,25,16,0,0,2,1,1,0,1,0,0,0,0,1
0,29605,0,39,11,0,0,2,0,1,0,0,0,0,0,0,1
0,4938,0,35,11,1,0,3,0,1,0,0,0,0,0,0,1
1,20143,0,34,16,1,0,3,1,0,0,0,0,0,0,0,1
1,3158,0,23,13,0,1,3,1,1,1,1,0,0,0,0,1
0,20792,1,33,11,1,0,3,0,1,0,0,0,0,0,0,1
0,26490,1,21,11,0,0,3,0,1,0,1,0,0,0,0,1
1,3552,1,47,11,1,0,2,0,1,0,0,0,0,0,0,1
0,8383,0,53,11,0,0,4,1,1,0,0,0,0,0,0,1
0,28589,0,74,2,0,0,3,1,0,0,0,0,0,0,0,1
0,13101,1,40,16,0,0,2,0,1,0,1,0,0,0,0,1
0,7395,0,29,11,1,0,2,0,1,0,0,0,0,0,0,1
1,21647,1,32,11,1,0,3,0,0,0,0,0,0,0,0,1
0,32840,1,36,16,0,0,2,0,1,0,0,0,0,0,0,1
0,23073,0,24,15,0,0,1,1,1,1,1,0,0,0,0,1
0,28214,1,22,11,0,1,3,1,1,1,1,0,0,0,0,1
0,34883,0,18,11,0,0,2,1,1,0,0,0,0,0,0,1
1,21143,0,55,17,1,0,4,1,1,0,0,0,0,0,0,1
1,21672,1,40,5,1,0,2,1,1,0,0,0,0,0,0,1
0,34381,0,23,16,0,0,3,1,1,1,1,0,0,0,0,1
1,4710,0,24,6,0,0,2,0,1,0,1,0,0,0,0,1
0,35670,0,31,11,0,0,1,0,1,0,0,0,0,0,0,1
1,5021,0,61,5,0,0,6,1,1,0,0,0,0,0,0,1
0,28247,0,44,11,0,0,3,1,1,0,0,0,0,0,0,1
0,30446,1,59,14,1,0,2,0,0,0,0,0,0,0,0,0
0,31727,1,20,11,0,0,1,1,1,0,1,0,0,0,0,1
1,1179,1,25,11,0,0,3,1,1,0,1,0,0,0,0,1
0,26905,0,50,2,0,0,1,0,1,0,0,0,0,0,0,1
0,31315,0,23,11,1,0,2,0,0,0,0,0,0,0,0,1
1,12964,1,67,16,0,0,4,1,1,0,0,0,0,0,0,1
1,10983,1,17,5,1,0,1,0,1,0,0,0,0,0,0,1
1,5038,1,44,5,1,0,2,1,1,0,1,0,0,0,0,1
0,24898,0,42,11,0,0,3,1,1,0,0,0,0,0,0,1
0,32849,1,34,10,1,0,2,0,0,0,0,0,0,0,0,1
1,3163,0,37,21,0,0,4,0,1,0,1,0,0,0,0,1
1,16795,1,42,11,0,0,3,1,1,0,0,0,0,0,0,1
1,11332,1,19,11,0,0,2,1,0,1,1,0,0,0,0,1
0,19741,0,27,11,0,0,2,0,0,1,1,0,0,1,0,0
1,20505,1,36,11,0,0,2,0,1,0,1,0,0,0,0,1
0,27529,0,34,11,1,0,3,1,1,0,0,0,0,0,0,1
1,17719,1,28,13,0,0,3,1,1,0,1,0,0,0,0,1
1,12309,1,64,11,1,0,3,0,1,0,0,0,0,0,0,1
0,22061,1,30,13,0,1,2,1,1,1,1,0,0,0,0,1
0,28439,0,36,11,1,0,4,0,1,0,0,0,0,0,0,1
0,5031,1,18,11,0,0,2,1,1,1,1,0,0,0,0,1
1,8356,1,23,14,0,0,3,0,1,0,0,0,0,0,0,1
0,29740,0,47,14,0,0,2,0,0,0,0,0,0,0,0,1
1,19169,0,49,4,1,0,3,1,0,0,0,0,0,0,0,1
0,28169,1,21,15,0,1,2,1,1,1,1,0,0,0,0,1
0,27563,1,60,16,1,0,3,0,0,0,0,0,0,0,0,1
1,2667,1,46,11,0,0,2,1,1,0,0,0,0,0,0,1
1,7436,0,21,13,0,0,2,0,0,0,1,0,0,0,0,1
0,30997,0,31,11,1,0,1,0,0,0,0,0,0,0,0,1
0,32760,0,38,13,0,0,2,1,1,0,0,0,0,0,0,1
0,15901,0,64,13,0,0,3,1,1,0,1,0,0,0,0,1
0,25279,0,21,15,0,1,3,1,1,0,1,0,0,0,0,1
0,11090,1,20,10,1,1,3,0,0,0,1,0,0,0,0,1
0,29144,0,32,5,1,0,1,0,1,0,0,0,0,0,0,1
1,13255,0,27,16,0,0,3,1,1,1,1,0,0,0,0,1
1,14211,0,26,16,1,0,3,1,1,0,0,0,0,0,0,1
1,17615,1,26,11,0,0,2,1,1,0,0,0,0,0,0,1
0,25664,0,23,15,0,1,3,1,1,0,1,0,0,0,0,1
1,8090,0,36,16,1,0,3,1,1,0,0,0,0,0,0,1
1,12478,0,41,13,1,0,3,1,1,0,0,0,0,0,0,1
1,15672,1,30,13,1,1,2,1,1,0,0,0,0,0,0,1
1,16529,0,65,5,1,0,2,1,1,0,0,0,0,0,0,1
1,11782,1,41,8,1,0,2,0,0,0,0,0,0,0,0,1
0,23099,0,33,11,1,0,3,0,1,0,0,0,0,0,0,1
0,23810,0,55,11,0,0,3,0,0,0,0,0,0,0,0,1
1,8799,1,20,11,1,0,2,0,1,0,0,0,0,0,0,1
